 radius  wavelength  VZA  VAA  HDRF ARF
    100  0.6500  0.1900000E+02  0.6000000E+01  0.9710186E+00  0.1000216E+01
    100  0.6500  0.1900000E+02  0.7000000E+01  0.9708741E+00  0.1000068E+01
    100  0.6500  0.1900000E+02  0.8000000E+01  0.9707073E+00  0.9998958E+00
    100  0.6500  0.1900000E+02  0.9000000E+01  0.9705188E+00  0.9997016E+00
    100  0.6500  0.1900000E+02  0.1000000E+02  0.9703085E+00  0.9994850E+00
    100  0.6500  0.1900000E+02  0.1100000E+02  0.9700769E+00  0.9992464E+00
    100  0.6500  0.1900000E+02  0.1200000E+02  0.9698239E+00  0.9989858E+00
    100  0.6500  0.1900000E+02  0.1300000E+02  0.9695496E+00  0.9987032E+00
    100  0.6500  0.1900000E+02  0.1400000E+02  0.9692544E+00  0.9983991E+00
    100  0.6500  0.1900000E+02  0.1500000E+02  0.9689382E+00  0.9980735E+00
    100  0.6500  0.1900000E+02  0.1600000E+02  0.9686016E+00  0.9977267E+00
    100  0.6500  0.1900000E+02  0.1700000E+02  0.9682447E+00  0.9973591E+00
    100  0.6500  0.1900000E+02  0.1800000E+02  0.9678676E+00  0.9969707E+00
    100  0.6500  0.1900000E+02  0.1900000E+02  0.9674707E+00  0.9965618E+00
    100  0.6500  0.1900000E+02  0.2000000E+02  0.9670539E+00  0.9961326E+00
    100  0.6500  0.1900000E+02  0.2100000E+02  0.9666181E+00  0.9956836E+00
    100  0.6500  0.1900000E+02  0.2200000E+02  0.9661627E+00  0.9952145E+00
    100  0.6500  0.1900000E+02  0.2300000E+02  0.9656888E+00  0.9947264E+00
    100  0.6500  0.1900000E+02  0.2400000E+02  0.9651963E+00  0.9942191E+00
    100  0.6500  0.1900000E+02  0.2500000E+02  0.9646859E+00  0.9936932E+00
    100  0.6500  0.1900000E+02  0.2600000E+02  0.9641575E+00  0.9931490E+00
    100  0.6500  0.1900000E+02  0.2700000E+02  0.9636110E+00  0.9925861E+00
    100  0.6500  0.1900000E+02  0.2800000E+02  0.9630475E+00  0.9920056E+00
    100  0.6500  0.1900000E+02  0.2900000E+02  0.9624671E+00  0.9914078E+00
    100  0.6500  0.1900000E+02  0.3000000E+02  0.9618701E+00  0.9907929E+00
    100  0.6500  0.1900000E+02  0.3100000E+02  0.9612569E+00  0.9901612E+00
    100  0.6500  0.1900000E+02  0.3200000E+02  0.9606276E+00  0.9895130E+00
    100  0.6500  0.1900000E+02  0.3300000E+02  0.9599830E+00  0.9888490E+00
    100  0.6500  0.1900000E+02  0.3400000E+02  0.9593234E+00  0.9881696E+00
    100  0.6500  0.1900000E+02  0.3500000E+02  0.9586488E+00  0.9874747E+00
    100  0.6500  0.1900000E+02  0.3600000E+02  0.9579601E+00  0.9867653E+00
    100  0.6500  0.1900000E+02  0.3700000E+02  0.9572575E+00  0.9860415E+00
    100  0.6500  0.1900000E+02  0.3800000E+02  0.9565415E+00  0.9853039E+00
    100  0.6500  0.1900000E+02  0.3900000E+02  0.9558126E+00  0.9845532E+00
    100  0.6500  0.1900000E+02  0.4000000E+02  0.9550707E+00  0.9837890E+00
    100  0.6500  0.1900000E+02  0.4100000E+02  0.9543168E+00  0.9830124E+00
    100  0.6500  0.1900000E+02  0.4200000E+02  0.9535515E+00  0.9822241E+00
    100  0.6500  0.1900000E+02  0.4300000E+02  0.9527748E+00  0.9814240E+00
    100  0.6500  0.1900000E+02  0.4400000E+02  0.9519871E+00  0.9806126E+00
    100  0.6500  0.1900000E+02  0.4500000E+02  0.9511893E+00  0.9797909E+00
    100  0.6500  0.1900000E+02  0.4600000E+02  0.9503813E+00  0.9789585E+00
    100  0.6500  0.1900000E+02  0.4700000E+02  0.9495641E+00  0.9781168E+00
    100  0.6500  0.1900000E+02  0.4800000E+02  0.9487377E+00  0.9772655E+00
    100  0.6500  0.1900000E+02  0.4900000E+02  0.9479028E+00  0.9764056E+00
    100  0.6500  0.1900000E+02  0.5000000E+02  0.9470595E+00  0.9755369E+00
    100  0.6500  0.1900000E+02  0.5100000E+02  0.9462087E+00  0.9746604E+00
    100  0.6500  0.1900000E+02  0.5200000E+02  0.9453503E+00  0.9737763E+00
    100  0.6500  0.1900000E+02  0.5300000E+02  0.9444849E+00  0.9728848E+00
    100  0.6500  0.1900000E+02  0.5400000E+02  0.9436128E+00  0.9719866E+00
    100  0.6500  0.1900000E+02  0.5500000E+02  0.9427346E+00  0.9710820E+00
    100  0.6500  0.1900000E+02  0.5600000E+02  0.9418502E+00  0.9701710E+00
    100  0.6500  0.1900000E+02  0.5700000E+02  0.9409605E+00  0.9692545E+00
    100  0.6500  0.1900000E+02  0.5800000E+02  0.9400655E+00  0.9683326E+00
    100  0.6500  0.1900000E+02  0.5900000E+02  0.9391655E+00  0.9674055E+00
    100  0.6500  0.1900000E+02  0.6000000E+02  0.9382612E+00  0.9664739E+00
    100  0.6500  0.1900000E+02  0.6100000E+02  0.9373522E+00  0.9655377E+00
    100  0.6500  0.1900000E+02  0.6200000E+02  0.9364398E+00  0.9645979E+00
    100  0.6500  0.1900000E+02  0.6300000E+02  0.9355235E+00  0.9636540E+00
    100  0.6500  0.1900000E+02  0.6400000E+02  0.9346036E+00  0.9627064E+00
    100  0.6500  0.1900000E+02  0.6500000E+02  0.9336811E+00  0.9617562E+00
    100  0.6500  0.1900000E+02  0.6600000E+02  0.9327557E+00  0.9608030E+00
    100  0.6500  0.1900000E+02  0.6700000E+02  0.9318280E+00  0.9598473E+00
    100  0.6500  0.1900000E+02  0.6800000E+02  0.9308981E+00  0.9588895E+00
    100  0.6500  0.1900000E+02  0.6900000E+02  0.9299663E+00  0.9579297E+00
    100  0.6500  0.1900000E+02  0.7000000E+02  0.9290331E+00  0.9569684E+00
    100  0.6500  0.1900000E+02  0.7100000E+02  0.9280986E+00  0.9560058E+00
    100  0.6500  0.1900000E+02  0.7200000E+02  0.9271637E+00  0.9550428E+00
    100  0.6500  0.1900000E+02  0.7300000E+02  0.9262281E+00  0.9540792E+00
    100  0.6500  0.1900000E+02  0.7400000E+02  0.9252923E+00  0.9531152E+00
    100  0.6500  0.1900000E+02  0.7500000E+02  0.9243571E+00  0.9521518E+00
    100  0.6500  0.1900000E+02  0.7600000E+02  0.9234225E+00  0.9511892E+00
    100  0.6500  0.1900000E+02  0.7700000E+02  0.9224889E+00  0.9502275E+00
    100  0.6500  0.1900000E+02  0.7800000E+02  0.9215565E+00  0.9492670E+00
    100  0.6500  0.1900000E+02  0.7900000E+02  0.9206260E+00  0.9483085E+00
    100  0.6500  0.1900000E+02  0.8000000E+02  0.9196978E+00  0.9473524E+00
    100  0.6500  0.1900000E+02  0.8100000E+02  0.9187722E+00  0.9463990E+00
    100  0.6500  0.1900000E+02  0.8200000E+02  0.9178492E+00  0.9454482E+00
    100  0.6500  0.1900000E+02  0.8300000E+02  0.9169294E+00  0.9445008E+00
    100  0.6500  0.1900000E+02  0.8400000E+02  0.9160132E+00  0.9435571E+00
    100  0.6500  0.1900000E+02  0.8500000E+02  0.9151012E+00  0.9426177E+00
    100  0.6500  0.1900000E+02  0.8600000E+02  0.9141933E+00  0.9416825E+00
    100  0.6500  0.1900000E+02  0.8700000E+02  0.9132900E+00  0.9407519E+00
    100  0.6500  0.1900000E+02  0.8800000E+02  0.9123916E+00  0.9398265E+00
    100  0.6500  0.1900000E+02  0.8900000E+02  0.9114980E+00  0.9389061E+00
    100  0.6500  0.1900000E+02  0.9000000E+02  0.9106097E+00  0.9379911E+00
    100  0.6500  0.1900000E+02  0.9100000E+02  0.9097273E+00  0.9370822E+00
    100  0.6500  0.1900000E+02  0.9200000E+02  0.9088502E+00  0.9361786E+00
    100  0.6500  0.1900000E+02  0.9300000E+02  0.9079789E+00  0.9352812E+00
    100  0.6500  0.1900000E+02  0.9400000E+02  0.9071140E+00  0.9343902E+00
    100  0.6500  0.1900000E+02  0.9500000E+02  0.9062553E+00  0.9335057E+00
    100  0.6500  0.1900000E+02  0.9600000E+02  0.9054024E+00  0.9326271E+00
    100  0.6500  0.1900000E+02  0.9700000E+02  0.9045563E+00  0.9317557E+00
    100  0.6500  0.1900000E+02  0.9800000E+02  0.9037170E+00  0.9308911E+00
    100  0.6500  0.1900000E+02  0.9900000E+02  0.9028840E+00  0.9300330E+00
    100  0.6500  0.1900000E+02  0.1000000E+03  0.9020576E+00  0.9291819E+00
    100  0.6500  0.1900000E+02  0.1010000E+03  0.9012381E+00  0.9283377E+00
    100  0.6500  0.1900000E+02  0.1020000E+03  0.9004259E+00  0.9275011E+00
    100  0.6500  0.1900000E+02  0.1030000E+03  0.8996200E+00  0.9266709E+00
    100  0.6500  0.1900000E+02  0.1040000E+03  0.8988217E+00  0.9258486E+00
    100  0.6500  0.1900000E+02  0.1050000E+03  0.8980304E+00  0.9250335E+00
    100  0.6500  0.1900000E+02  0.1060000E+03  0.8972468E+00  0.9242263E+00
    100  0.6500  0.1900000E+02  0.1070000E+03  0.8964705E+00  0.9234267E+00
    100  0.6500  0.1900000E+02  0.1080000E+03  0.8957013E+00  0.9226344E+00
    100  0.6500  0.1900000E+02  0.1090000E+03  0.8949403E+00  0.9218505E+00
    100  0.6500  0.1900000E+02  0.1100000E+03  0.8941871E+00  0.9210746E+00
    100  0.6500  0.1900000E+02  0.1110000E+03  0.8934422E+00  0.9203073E+00
    100  0.6500  0.1900000E+02  0.1120000E+03  0.8927052E+00  0.9195482E+00
    100  0.6500  0.1900000E+02  0.1130000E+03  0.8919770E+00  0.9187980E+00
    100  0.6500  0.1900000E+02  0.1140000E+03  0.8912570E+00  0.9180565E+00
    100  0.6500  0.1900000E+02  0.1150000E+03  0.8905460E+00  0.9173241E+00
    100  0.6500  0.1900000E+02  0.1160000E+03  0.8898438E+00  0.9166008E+00
    100  0.6500  0.1900000E+02  0.1170000E+03  0.8891514E+00  0.9158875E+00
    100  0.6500  0.1900000E+02  0.1180000E+03  0.8884679E+00  0.9151835E+00
    100  0.6500  0.1900000E+02  0.1190000E+03  0.8877944E+00  0.9144897E+00
    100  0.6500  0.1900000E+02  0.1200000E+03  0.8871301E+00  0.9138054E+00
    100  0.6500  0.1900000E+02  0.1210000E+03  0.8864762E+00  0.9131319E+00
    100  0.6500  0.1900000E+02  0.1220000E+03  0.8858318E+00  0.9124681E+00
    100  0.6500  0.1900000E+02  0.1230000E+03  0.8851982E+00  0.9118155E+00
    100  0.6500  0.1900000E+02  0.1240000E+03  0.8845748E+00  0.9111733E+00
    100  0.6500  0.1900000E+02  0.1250000E+03  0.8839617E+00  0.9105418E+00
    100  0.6500  0.1900000E+02  0.1260000E+03  0.8833590E+00  0.9099209E+00
    100  0.6500  0.1900000E+02  0.1270000E+03  0.8827671E+00  0.9093113E+00
    100  0.6500  0.1900000E+02  0.1280000E+03  0.8821856E+00  0.9087123E+00
    100  0.6500  0.1900000E+02  0.1290000E+03  0.8816148E+00  0.9081243E+00
    100  0.6500  0.1900000E+02  0.1300000E+03  0.8810549E+00  0.9075476E+00
    100  0.6500  0.1900000E+02  0.1310000E+03  0.8805051E+00  0.9069813E+00
    100  0.6500  0.1900000E+02  0.1320000E+03  0.8799666E+00  0.9064265E+00
    100  0.6500  0.1900000E+02  0.1330000E+03  0.8794389E+00  0.9058830E+00
    100  0.6500  0.1900000E+02  0.1340000E+03  0.8789216E+00  0.9053501E+00
    100  0.6500  0.1900000E+02  0.1350000E+03  0.8784148E+00  0.9048281E+00
    100  0.6500  0.1900000E+02  0.1360000E+03  0.8779191E+00  0.9043174E+00
    100  0.6500  0.1900000E+02  0.1370000E+03  0.8774338E+00  0.9038176E+00
    100  0.6500  0.1900000E+02  0.1380000E+03  0.8769593E+00  0.9033288E+00
    100  0.6500  0.1900000E+02  0.1390000E+03  0.8764954E+00  0.9028510E+00
    100  0.6500  0.1900000E+02  0.1400000E+03  0.8760419E+00  0.9023839E+00
    100  0.6500  0.1900000E+02  0.1410000E+03  0.8755988E+00  0.9019274E+00
    100  0.6500  0.1900000E+02  0.1420000E+03  0.8751667E+00  0.9014823E+00
    100  0.6500  0.1900000E+02  0.1430000E+03  0.8747450E+00  0.9010479E+00
    100  0.6500  0.1900000E+02  0.1440000E+03  0.8743339E+00  0.9006244E+00
    100  0.6500  0.1900000E+02  0.1450000E+03  0.8739333E+00  0.9002118E+00
    100  0.6500  0.1900000E+02  0.1460000E+03  0.8735437E+00  0.8998106E+00
    100  0.6500  0.1900000E+02  0.1470000E+03  0.8731645E+00  0.8994200E+00
    100  0.6500  0.1900000E+02  0.1480000E+03  0.8727961E+00  0.8990405E+00
    100  0.6500  0.1900000E+02  0.1490000E+03  0.8724384E+00  0.8986719E+00
    100  0.6500  0.1900000E+02  0.1500000E+03  0.8720914E+00  0.8983145E+00
    100  0.6500  0.1900000E+02  0.1510000E+03  0.8717554E+00  0.8979684E+00
    100  0.6500  0.1900000E+02  0.1520000E+03  0.8714302E+00  0.8976334E+00
    100  0.6500  0.1900000E+02  0.1530000E+03  0.8711160E+00  0.8973098E+00
    100  0.6500  0.1900000E+02  0.1540000E+03  0.8708130E+00  0.8969977E+00
    100  0.6500  0.1900000E+02  0.1550000E+03  0.8705208E+00  0.8966967E+00
    100  0.6500  0.1900000E+02  0.1560000E+03  0.8702398E+00  0.8964073E+00
    100  0.6500  0.1900000E+02  0.1570000E+03  0.8699703E+00  0.8961296E+00
    100  0.6500  0.1900000E+02  0.1580000E+03  0.8697117E+00  0.8958632E+00
    100  0.6500  0.1900000E+02  0.1590000E+03  0.8694647E+00  0.8956088E+00
    100  0.6500  0.1900000E+02  0.1600000E+03  0.8692290E+00  0.8953660E+00
    100  0.6500  0.1900000E+02  0.1610000E+03  0.8690045E+00  0.8951348E+00
    100  0.6500  0.1900000E+02  0.1620000E+03  0.8687913E+00  0.8949152E+00
    100  0.6500  0.1900000E+02  0.1630000E+03  0.8685900E+00  0.8947079E+00
    100  0.6500  0.1900000E+02  0.1640000E+03  0.8683998E+00  0.8945119E+00
    100  0.6500  0.1900000E+02  0.1650000E+03  0.8682212E+00  0.8943280E+00
    100  0.6500  0.1900000E+02  0.1660000E+03  0.8680544E+00  0.8941562E+00
    100  0.6500  0.1900000E+02  0.1670000E+03  0.8678991E+00  0.8939961E+00
    100  0.6500  0.1900000E+02  0.1680000E+03  0.8677550E+00  0.8938477E+00
    100  0.6500  0.1900000E+02  0.1690000E+03  0.8676227E+00  0.8937114E+00
    100  0.6500  0.1900000E+02  0.1700000E+03  0.8675017E+00  0.8935868E+00
    100  0.6500  0.1900000E+02  0.1710000E+03  0.8673924E+00  0.8934742E+00
    100  0.6500  0.1900000E+02  0.1720000E+03  0.8672944E+00  0.8933733E+00
    100  0.6500  0.1900000E+02  0.1730000E+03  0.8672083E+00  0.8932846E+00
    100  0.6500  0.1900000E+02  0.1740000E+03  0.8671335E+00  0.8932076E+00
    100  0.6500  0.1900000E+02  0.1750000E+03  0.8670704E+00  0.8931425E+00
    100  0.6500  0.1900000E+02  0.1760000E+03  0.8670186E+00  0.8930892E+00
    100  0.6500  0.1900000E+02  0.1770000E+03  0.8669784E+00  0.8930478E+00
    100  0.6500  0.1900000E+02  0.1780000E+03  0.8669497E+00  0.8930182E+00
    100  0.6500  0.1900000E+02  0.1790000E+03  0.8669323E+00  0.8930003E+00
    100  0.6500  0.1900000E+02  0.1800000E+03  0.8669266E+00  0.8929944E+00
    100  0.6500  0.1799999E+02  0.0000000E+00  0.9667826E+00  0.9958531E+00
    100  0.6500  0.1799999E+02  0.1000000E+01  0.9667721E+00  0.9958422E+00
    100  0.6500  0.1799999E+02  0.2000000E+01  0.9667410E+00  0.9958102E+00
    100  0.6500  0.1799999E+02  0.3000000E+01  0.9666894E+00  0.9957570E+00
    100  0.6500  0.1799999E+02  0.4000000E+01  0.9666167E+00  0.9956822E+00
    100  0.6500  0.1799999E+02  0.5000000E+01  0.9665238E+00  0.9955864E+00
    100  0.6500  0.1799999E+02  0.6000000E+01  0.9664102E+00  0.9954695E+00
    100  0.6500  0.1799999E+02  0.7000000E+01  0.9662763E+00  0.9953315E+00
    100  0.6500  0.1799999E+02  0.8000000E+01  0.9661217E+00  0.9951723E+00
    100  0.6500  0.1799999E+02  0.9000000E+01  0.9659472E+00  0.9949925E+00
    100  0.6500  0.1799999E+02  0.1000000E+02  0.9657525E+00  0.9947920E+00
    100  0.6500  0.1799999E+02  0.1100000E+02  0.9655378E+00  0.9945708E+00
    100  0.6500  0.1799999E+02  0.1200000E+02  0.9653034E+00  0.9943294E+00
    100  0.6500  0.1799999E+02  0.1300000E+02  0.9650495E+00  0.9940678E+00
    100  0.6500  0.1799999E+02  0.1400000E+02  0.9647759E+00  0.9937859E+00
    100  0.6500  0.1799999E+02  0.1500000E+02  0.9644831E+00  0.9934844E+00
    100  0.6500  0.1799999E+02  0.1600000E+02  0.9641713E+00  0.9931632E+00
    100  0.6500  0.1799999E+02  0.1700000E+02  0.9638405E+00  0.9928225E+00
    100  0.6500  0.1799999E+02  0.1800000E+02  0.9634913E+00  0.9924628E+00
    100  0.6500  0.1799999E+02  0.1900000E+02  0.9631235E+00  0.9920839E+00
    100  0.6500  0.1799999E+02  0.2000000E+02  0.9627374E+00  0.9916862E+00
    100  0.6500  0.1799999E+02  0.2100000E+02  0.9623340E+00  0.9912706E+00
    100  0.6500  0.1799999E+02  0.2200000E+02  0.9619121E+00  0.9908361E+00
    100  0.6500  0.1799999E+02  0.2300000E+02  0.9614732E+00  0.9903839E+00
    100  0.6500  0.1799999E+02  0.2400000E+02  0.9610168E+00  0.9899139E+00
    100  0.6500  0.1799999E+02  0.2500000E+02  0.9605439E+00  0.9894267E+00
    100  0.6500  0.1799999E+02  0.2600000E+02  0.9600545E+00  0.9889227E+00
    100  0.6500  0.1799999E+02  0.2700000E+02  0.9595487E+00  0.9884016E+00
    100  0.6500  0.1799999E+02  0.2800000E+02  0.9590269E+00  0.9878641E+00
    100  0.6500  0.1799999E+02  0.2900000E+02  0.9584895E+00  0.9873106E+00
    100  0.6500  0.1799999E+02  0.3000000E+02  0.9579369E+00  0.9867414E+00
    100  0.6500  0.1799999E+02  0.3100000E+02  0.9573692E+00  0.9861566E+00
    100  0.6500  0.1799999E+02  0.3200000E+02  0.9567870E+00  0.9855569E+00
    100  0.6500  0.1799999E+02  0.3300000E+02  0.9561903E+00  0.9849423E+00
    100  0.6500  0.1799999E+02  0.3400000E+02  0.9555798E+00  0.9843134E+00
    100  0.6500  0.1799999E+02  0.3500000E+02  0.9549558E+00  0.9836706E+00
    100  0.6500  0.1799999E+02  0.3600000E+02  0.9543185E+00  0.9830141E+00
    100  0.6500  0.1799999E+02  0.3700000E+02  0.9536684E+00  0.9823445E+00
    100  0.6500  0.1799999E+02  0.3800000E+02  0.9530057E+00  0.9816619E+00
    100  0.6500  0.1799999E+02  0.3900000E+02  0.9523309E+00  0.9809669E+00
    100  0.6500  0.1799999E+02  0.4000000E+02  0.9516448E+00  0.9802600E+00
    100  0.6500  0.1799999E+02  0.4100000E+02  0.9509470E+00  0.9795412E+00
    100  0.6500  0.1799999E+02  0.4200000E+02  0.9502384E+00  0.9788114E+00
    100  0.6500  0.1799999E+02  0.4300000E+02  0.9495195E+00  0.9780708E+00
    100  0.6500  0.1799999E+02  0.4400000E+02  0.9487906E+00  0.9773200E+00
    100  0.6500  0.1799999E+02  0.4500000E+02  0.9480517E+00  0.9765589E+00
    100  0.6500  0.1799999E+02  0.4600000E+02  0.9473036E+00  0.9757883E+00
    100  0.6500  0.1799999E+02  0.4700000E+02  0.9465463E+00  0.9750083E+00
    100  0.6500  0.1799999E+02  0.4800000E+02  0.9457806E+00  0.9742196E+00
    100  0.6500  0.1799999E+02  0.4900000E+02  0.9450065E+00  0.9734221E+00
    100  0.6500  0.1799999E+02  0.5000000E+02  0.9442248E+00  0.9726169E+00
    100  0.6500  0.1799999E+02  0.5100000E+02  0.9434357E+00  0.9718041E+00
    100  0.6500  0.1799999E+02  0.5200000E+02  0.9426388E+00  0.9709833E+00
    100  0.6500  0.1799999E+02  0.5300000E+02  0.9418353E+00  0.9701556E+00
    100  0.6500  0.1799999E+02  0.5400000E+02  0.9410256E+00  0.9693215E+00
    100  0.6500  0.1799999E+02  0.5500000E+02  0.9402093E+00  0.9684807E+00
    100  0.6500  0.1799999E+02  0.5600000E+02  0.9393874E+00  0.9676340E+00
    100  0.6500  0.1799999E+02  0.5700000E+02  0.9385596E+00  0.9667814E+00
    100  0.6500  0.1799999E+02  0.5800000E+02  0.9377269E+00  0.9659237E+00
    100  0.6500  0.1799999E+02  0.5900000E+02  0.9368891E+00  0.9650607E+00
    100  0.6500  0.1799999E+02  0.6000000E+02  0.9360463E+00  0.9641925E+00
    100  0.6500  0.1799999E+02  0.6100000E+02  0.9351993E+00  0.9633201E+00
    100  0.6500  0.1799999E+02  0.6200000E+02  0.9343486E+00  0.9624437E+00
    100  0.6500  0.1799999E+02  0.6300000E+02  0.9334934E+00  0.9615628E+00
    100  0.6500  0.1799999E+02  0.6400000E+02  0.9326352E+00  0.9606788E+00
    100  0.6500  0.1799999E+02  0.6500000E+02  0.9317732E+00  0.9597910E+00
    100  0.6500  0.1799999E+02  0.6600000E+02  0.9309089E+00  0.9589006E+00
    100  0.6500  0.1799999E+02  0.6700000E+02  0.9300416E+00  0.9580072E+00
    100  0.6500  0.1799999E+02  0.6800000E+02  0.9291717E+00  0.9571112E+00
    100  0.6500  0.1799999E+02  0.6900000E+02  0.9283007E+00  0.9562141E+00
    100  0.6500  0.1799999E+02  0.7000000E+02  0.9274274E+00  0.9553145E+00
    100  0.6500  0.1799999E+02  0.7100000E+02  0.9265528E+00  0.9544136E+00
    100  0.6500  0.1799999E+02  0.7200000E+02  0.9256773E+00  0.9535118E+00
    100  0.6500  0.1799999E+02  0.7300000E+02  0.9248010E+00  0.9526091E+00
    100  0.6500  0.1799999E+02  0.7400000E+02  0.9239244E+00  0.9517062E+00
    100  0.6500  0.1799999E+02  0.7500000E+02  0.9230479E+00  0.9508033E+00
    100  0.6500  0.1799999E+02  0.7600000E+02  0.9221715E+00  0.9499006E+00
    100  0.6500  0.1799999E+02  0.7700000E+02  0.9212964E+00  0.9489991E+00
    100  0.6500  0.1799999E+02  0.7800000E+02  0.9204220E+00  0.9480984E+00
    100  0.6500  0.1799999E+02  0.7900000E+02  0.9195491E+00  0.9471992E+00
    100  0.6500  0.1799999E+02  0.8000000E+02  0.9186782E+00  0.9463021E+00
    100  0.6500  0.1799999E+02  0.8100000E+02  0.9178095E+00  0.9454073E+00
    100  0.6500  0.1799999E+02  0.8200000E+02  0.9169434E+00  0.9445152E+00
    100  0.6500  0.1799999E+02  0.8300000E+02  0.9160802E+00  0.9436260E+00
    100  0.6500  0.1799999E+02  0.8400000E+02  0.9152196E+00  0.9427395E+00
    100  0.6500  0.1799999E+02  0.8500000E+02  0.9143628E+00  0.9418570E+00
    100  0.6500  0.1799999E+02  0.8600000E+02  0.9135101E+00  0.9409787E+00
    100  0.6500  0.1799999E+02  0.8700000E+02  0.9126611E+00  0.9401042E+00
    100  0.6500  0.1799999E+02  0.8800000E+02  0.9118165E+00  0.9392342E+00
    100  0.6500  0.1799999E+02  0.8900000E+02  0.9109765E+00  0.9383689E+00
    100  0.6500  0.1799999E+02  0.9000000E+02  0.9101412E+00  0.9375085E+00
    100  0.6500  0.1799999E+02  0.9100000E+02  0.9093105E+00  0.9366528E+00
    100  0.6500  0.1799999E+02  0.9200000E+02  0.9084854E+00  0.9358029E+00
    100  0.6500  0.1799999E+02  0.9300000E+02  0.9076660E+00  0.9349588E+00
    100  0.6500  0.1799999E+02  0.9400000E+02  0.9068514E+00  0.9341198E+00
    100  0.6500  0.1799999E+02  0.9500000E+02  0.9060423E+00  0.9332863E+00
    100  0.6500  0.1799999E+02  0.9600000E+02  0.9052391E+00  0.9324589E+00
    100  0.6500  0.1799999E+02  0.9700000E+02  0.9044418E+00  0.9316378E+00
    100  0.6500  0.1799999E+02  0.9800000E+02  0.9036505E+00  0.9308226E+00
    100  0.6500  0.1799999E+02  0.9900000E+02  0.9028651E+00  0.9300135E+00
    100  0.6500  0.1799999E+02  0.1000000E+03  0.9020857E+00  0.9292108E+00
    100  0.6500  0.1799999E+02  0.1010000E+03  0.9013128E+00  0.9284146E+00
    100  0.6500  0.1799999E+02  0.1020000E+03  0.9005460E+00  0.9276248E+00
    100  0.6500  0.1799999E+02  0.1030000E+03  0.8997854E+00  0.9268413E+00
    100  0.6500  0.1799999E+02  0.1040000E+03  0.8990315E+00  0.9260647E+00
    100  0.6500  0.1799999E+02  0.1050000E+03  0.8982841E+00  0.9252949E+00
    100  0.6500  0.1799999E+02  0.1060000E+03  0.8975436E+00  0.9245321E+00
    100  0.6500  0.1799999E+02  0.1070000E+03  0.8968098E+00  0.9237761E+00
    100  0.6500  0.1799999E+02  0.1080000E+03  0.8960829E+00  0.9230274E+00
    100  0.6500  0.1799999E+02  0.1090000E+03  0.8953630E+00  0.9222860E+00
    100  0.6500  0.1799999E+02  0.1100000E+03  0.8946506E+00  0.9215521E+00
    100  0.6500  0.1799999E+02  0.1110000E+03  0.8939453E+00  0.9208257E+00
    100  0.6500  0.1799999E+02  0.1120000E+03  0.8932480E+00  0.9201073E+00
    100  0.6500  0.1799999E+02  0.1130000E+03  0.8925582E+00  0.9193968E+00
    100  0.6500  0.1799999E+02  0.1140000E+03  0.8918763E+00  0.9186944E+00
    100  0.6500  0.1799999E+02  0.1150000E+03  0.8912026E+00  0.9180003E+00
    100  0.6500  0.1799999E+02  0.1160000E+03  0.8905373E+00  0.9173151E+00
    100  0.6500  0.1799999E+02  0.1170000E+03  0.8898807E+00  0.9166388E+00
    100  0.6500  0.1799999E+02  0.1180000E+03  0.8892324E+00  0.9159709E+00
    100  0.6500  0.1799999E+02  0.1190000E+03  0.8885933E+00  0.9153126E+00
    100  0.6500  0.1799999E+02  0.1200000E+03  0.8879631E+00  0.9146635E+00
    100  0.6500  0.1799999E+02  0.1210000E+03  0.8873420E+00  0.9140238E+00
    100  0.6500  0.1799999E+02  0.1220000E+03  0.8867302E+00  0.9133935E+00
    100  0.6500  0.1799999E+02  0.1230000E+03  0.8861285E+00  0.9127737E+00
    100  0.6500  0.1799999E+02  0.1240000E+03  0.8855359E+00  0.9121633E+00
    100  0.6500  0.1799999E+02  0.1250000E+03  0.8849533E+00  0.9115632E+00
    100  0.6500  0.1799999E+02  0.1260000E+03  0.8843805E+00  0.9109732E+00
    100  0.6500  0.1799999E+02  0.1270000E+03  0.8838179E+00  0.9103936E+00
    100  0.6500  0.1799999E+02  0.1280000E+03  0.8832649E+00  0.9098240E+00
    100  0.6500  0.1799999E+02  0.1290000E+03  0.8827218E+00  0.9092646E+00
    100  0.6500  0.1799999E+02  0.1300000E+03  0.8821895E+00  0.9087163E+00
    100  0.6500  0.1799999E+02  0.1310000E+03  0.8816671E+00  0.9081782E+00
    100  0.6500  0.1799999E+02  0.1320000E+03  0.8811547E+00  0.9076504E+00
    100  0.6500  0.1799999E+02  0.1330000E+03  0.8806525E+00  0.9071331E+00
    100  0.6500  0.1799999E+02  0.1340000E+03  0.8801606E+00  0.9066264E+00
    100  0.6500  0.1799999E+02  0.1350000E+03  0.8796787E+00  0.9061300E+00
    100  0.6500  0.1799999E+02  0.1360000E+03  0.8792072E+00  0.9056443E+00
    100  0.6500  0.1799999E+02  0.1370000E+03  0.8787456E+00  0.9051688E+00
    100  0.6500  0.1799999E+02  0.1380000E+03  0.8782949E+00  0.9047046E+00
    100  0.6500  0.1799999E+02  0.1390000E+03  0.8778538E+00  0.9042501E+00
    100  0.6500  0.1799999E+02  0.1400000E+03  0.8774225E+00  0.9038059E+00
    100  0.6500  0.1799999E+02  0.1410000E+03  0.8770019E+00  0.9033727E+00
